len of url,no of dots,security sensitive words,no of hyphens in dom,dir_len,no of subdir,domain len,domain token count,path token count,ip present,largest domain_tok_len,avg_dom_token_len,largest path token length,avg path token length,suspicious tld,len_of_file,total dots in file,total delims in file,len_of_argument,no_of_variables,len_of_largest_variable_val,max_no_of_argum_delims,create_age(months),expiry_age(months),update_age(days),zipcode,URL,Label
66,4,1,0,40,5,22,2,5,0,18,10.5,11,6.8,0,4,3,0,0,0,0,0,97,4,254,-1,http://themarketingremedy.com/wp-includes/images/wlw/suftd/USAALOGIN/Q...,1
66,5,0,0,21,3,14,3,3,0,7,4,7,5.666666667,0,31,3,0,0,0,0,0,-1,5,-1,3800001,http://www.oxyflow.in/admin/image/gallery/e25f1e7a8168399c647f50c5c40d...,1
45,8,0,0,7,1,14,3,1,0,6,4,5,5,0,24,6,0,0,0,0,0,32,4,258,-1,http://www.36hype.com/wizzy/my.screenname.aol.htm...,1
17,2,0,1,1,0,16,3,0,0,8,4.666666667,0,0,0,0,0,0,0,0,0,0,234,18,273,-1,http://www.paris-fr.com/,0
23,2,0,0,1,0,22,3,0,0,14,6.666666667,0,0,0,0,0,0,0,0,0,0,222,18,1988,-1,http://www.ohdanishbakery.com/,0
25,2,0,0,1,0,16,3,0,0,8,4.666666667,0,0,0,8,0,0,0,0,0,0,5,7,8,0,http://www.dimplexx.net/offer002,1
66,6,0,0,13,2,18,2,2,0,14,8.5,7,5,0,6,1,0,29,1,23,0,22,2,308,78434,http://editorialeciim.com/tmp/upgrade/ii.php?rand=13InboxLightaspxn.17...,1
59,4,0,1,8,1,16,2,1,0,12,7.5,6,6,0,35,3,0,0,0,0,0,2,10,54,-1,http://espace-assur.com/assure/62f23d7a883403f12e14c037a4c0149e...,1
33,3,0,2,1,0,32,4,0,0,22,7.25,0,0,0,0,0,0,0,0,0,0,126,18,195,-1,http://www.cmr-catering-equipment.co.uk/,0
22,2,0,0,1,0,21,3,0,0,13,6.333333333,0,0,0,0,0,0,0,0,0,0,142,1,1,77494,http://www.kountrybakery.com/,0
62,5,0,0,32,4,26,3,4,0,13,8,8,6.75,0,4,3,0,0,0,0,0,137,19,193,-1,https://itaunet1.websiteseguro.com/cadastro/cliente/email/modules/b...,1
58,4,0,0,16,1,24,4,1,0,14,5.25,14,14,0,18,1,1,0,0,0,0,122,22,688,-1,http://www.historicalkits.co.uk/Leicester_City/Leicester_City.htm,0
42,8,1,0,12,1,14,4,1,1,3,2.75,10,10,0,16,5,0,0,0,0,0,-1,-1,-1,-1,http://209.35.190.202/wp-content/login.jsp.htm...,1
66,6,0,0,20,2,30,4,2,0,19,6.75,10,8.5,0,16,3,0,0,0,0,0,-1,-1,-1,-1,http://www.jardinescolgantesba.com.ar/wp-content/storage/d581463a8b39d...,1
15,1,0,0,1,0,14,2,0,0,10,6.5,0,0,0,0,0,0,0,0,0,0,66,6,449,-1,http://worldofdth.com/,0
31,3,0,0,6,1,19,4,1,0,8,4,4,4,0,6,0,0,0,0,0,0,-1,-1,-1,-1,http://www.uniquems.com.do/glaw/Gdoccc,1
15,2,0,0,1,0,14,3,0,0,6,4,0,0,0,0,0,0,0,0,0,0,232,68,373,-1,http://www.busken.com/,0
15,1,0,0,1,0,14,2,0,0,10,6.5,0,0,0,0,0,0,0,0,0,0,198,6,998,-1,http://vendomeinc.com/,0
17,2,0,0,1,0,16,3,0,0,8,4.666666667,0,0,0,0,0,0,0,0,0,0,225,51,293,-1,http://www.salonweb.com/,0
66,5,0,0,22,3,14,2,3,0,10,6.5,9,6,0,9,1,0,21,1,0,0,67,5,121,-1,http://mubahilatv.com/cache/userfeeds/newp/index.php?randInboxLightasp...,1
66,7,0,0,44,6,15,3,6,0,7,4.333333333,12,6.166666667,0,7,3,0,0,0,0,0,104,16,166,-1,http://www.devguli.com/blog/wp-includes/js/jquery/ui/www.usaa.com/Ente...,1
27,2,0,0,1,0,26,3,0,0,18,8,0,0,0,0,0,0,0,0,0,0,217,47,279,-1,http://www.thecosmeticsurgeon.com/,0
16,2,0,0,1,0,15,3,0,0,7,4.333333333,0,0,0,0,0,0,0,0,0,0,189,3,282,30326,http://www.teavana.com/,0
37,1,0,0,22,3,11,2,3,0,7,5,8,6,0,4,0,0,0,0,0,0,16,8,150,-1,http://cathcor.com/archivos/dropdoc/raw/data,1
53,7,1,0,18,3,22,4,3,0,12,4.75,6,4.666666667,0,13,4,0,0,0,0,0,-1,-1,-1,-1,http://www.personastaff.co.za/logs/update/home/login.html...,1
25,2,0,0,1,0,24,3,0,0,16,7.333333333,0,0,0,0,0,0,0,0,0,0,195,9,81,-1,http://www.stirlingfinewine.com/,0
66,8,0,0,41,3,18,3,3,0,10,5.333333333,24,12.33333333,0,7,4,0,0,0,0,0,32,4,264,-1,http://www.tobeathome.biz/modules/mod_op/das.acesso.sistema191050/gs.p...,1
29,3,0,0,1,0,17,3,0,0,9,5,0,0,0,11,1,0,0,0,0,0,138,6,219,30120,http://www.tony5m17h.net/Jordan.html,0
25,2,0,0,1,0,24,3,0,0,16,7.333333333,0,0,0,0,0,0,0,0,0,0,196,20,218,-1,http://www.coffeeflavorings.com/,0
34,3,0,0,3,1,16,3,1,0,9,4.666666667,1,1,0,15,1,0,0,0,0,0,-1,-1,-1,-1,http://idealterm.com.br/y/contactform.php,1
42,7,0,0,3,1,27,4,1,0,16,6,1,1,0,12,4,0,0,0,0,0,-1,-1,-1,-1,http://www.conhecendobrasil.com.br/t/index.php...,1
22,2,0,0,1,0,21,3,0,0,13,6.333333333,0,0,0,0,0,0,0,0,0,0,232,20,1531,-1,http://www.twistandshout.com/,0
46,5,0,0,29,5,14,3,5,0,6,4,6,4.6,0,3,3,0,0,0,0,0,56,4,244,-1,http://www.qkitap.com/images/done/auth/view/share/...,1
22,2,0,0,1,0,21,3,0,0,13,6.333333333,0,0,0,0,0,0,0,0,0,0,171,57,109,-1,http://www.cmebrewcoffee.com/,0
32,4,0,0,6,1,15,4,1,0,4,3,4,4,0,11,1,0,0,0,0,0,-1,-3,-1,-1,http://www.sumi.com.hk/cbct/cbindex.php,1
24,2,0,0,1,0,23,3,0,0,15,7,0,0,0,0,0,0,0,0,0,0,190,14,314,49120,http://www.chapmanservices.com/,0
43,2,0,0,30,3,13,3,3,0,5,3.666666667,10,8.666666667,0,0,0,0,0,0,0,0,275,25,916,30303,http://money.cnn.com/magazines/fortune/fortune500/,0
64,5,0,0,42,2,19,3,2,0,12,5.666666667,32,19.5,0,3,3,0,0,0,0,0,-1,-1,-1,-1,http://naturezaviva.net.br/wp-file/358803ba52e2a3c94292e6c0bd78eeba/...,1
27,3,0,0,13,1,14,4,1,1,3,2.75,11,11,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://203.16.214.120/~ivan230342/,1
31,2,0,0,1,0,30,3,0,0,22,9.333333333,0,0,0,0,0,0,0,0,0,0,118,2,299,-1,http://www.surgerycosmeticplastic.com/,0
47,5,1,0,23,2,14,2,2,0,11,6.5,12,10,0,10,4,0,0,0,0,0,-1,-1,-1,-1,http://dietadeluxe.pl/wp-admin/confirmation/pin.php...,1
64,5,0,0,34,4,18,2,4,0,14,8.5,12,7.25,0,12,4,0,0,0,0,0,20,100,484,-1,http://avengersystems.com/wp-content/themes/twentytwelve/a/index.htm...,1
19,2,0,0,1,0,15,3,0,0,8,4.333333333,0,0,0,3,0,0,0,0,0,0,-1,-1,-1,-1,http://uniquems.com.do/ooo,1
22,2,0,0,1,0,21,3,0,0,13,6.333333333,0,0,0,0,0,0,0,0,0,0,199,5,185,-1,http://www.classontheweb.com/,0
13,2,0,0,1,0,12,3,0,0,4,3.333333333,0,0,0,0,0,0,0,0,0,0,246,30,296,-1,http://www.ifpa.org/,0
19,2,0,0,1,0,18,3,0,0,10,5.333333333,0,0,0,0,0,0,0,0,0,0,202,26,67,-1,http://www.aromaterra.com/,0
56,5,0,0,5,1,16,3,1,0,8,4.666666667,3,3,0,35,3,0,0,0,0,0,176,4,135,-1,http://www.ardiente.net/edf/6ebe9331599cec1093ab636a567166fd...,1
17,2,0,0,1,0,16,3,0,0,8,4.666666667,0,0,0,0,0,0,0,0,0,0,247,5,286,-1,http://www.greentea.com/,0
44,5,0,1,21,2,20,3,2,0,14,6,9,9,0,3,3,0,0,0,0,0,20,4,251,-1,http://sun-consulting.co.uk/libraries/GDocs2015/...,1
15,2,0,0,1,0,14,3,0,0,6,4,0,0,0,0,0,0,0,0,0,0,223,17,271,-1,http://www.walkon.com/,0
54,4,0,0,5,1,14,2,1,0,10,6.5,3,3,0,35,3,0,0,0,0,0,37,82,470,-1,http://kirkjellum.com/Doc/09d313bd40365fd987ce4c4636c2ebd3...,1
26,2,0,0,1,0,25,3,0,0,17,7.666666667,0,0,0,0,0,0,0,0,0,0,188,4,138,-1,http://www.flightofexcelsior.net/,0
20,1,0,0,1,0,19,2,0,0,15,9,0,0,0,0,0,0,0,0,0,0,160,8,113,631,http://radicalcentrism.org/,0
64,3,0,0,33,4,17,4,4,0,7,3.5,14,7,0,14,0,0,0,0,0,0,232,8,502,-1,http://www.newsnow.co.uk/h/Sport/Football/Premier+League/Leicester+City,0
66,9,0,1,0,0,66,7,0,0,17,8.142857143,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://appleid.apple.com-subscriptions.manager119114418.bertovic.com.a...,1
41,3,0,0,23,3,18,4,3,0,7,3.75,12,6.333333333,0,0,0,0,0,0,0,0,-1,-1,-1,76128,http://liinwww.ira.uka.de/bibliography/Misc/HBP/,0
12,1,0,0,1,0,11,2,0,0,7,5,0,0,0,0,0,0,0,0,0,0,164,4,57,-1,http://lanling.biz/,0
35,1,1,1,20,2,15,2,2,0,11,7,11,8.5,0,0,0,0,0,0,0,0,3,9,82,0,http://ppl-service.com/supp-secure/signin/,1
48,5,0,0,8,2,24,2,2,0,20,11.5,3,2.5,0,16,4,0,0,0,0,0,17,7,173,380007,http://mobilegamesourcecode.com/js/lib/secutity.html...,1
66,5,1,0,15,3,17,2,3,0,13,8,4,3.666666667,0,34,4,0,0,0,0,0,13,11,69,-1,http://pratyakshahrs.com/old/putt/logo/safeguardyouraccountsecurity.ph...,1
66,4,0,1,17,2,22,2,2,0,19,10.5,10,7,0,27,3,0,0,0,0,0,-1,-1,-1,-1,http://pulse-entertainment.ca/blog/wp-content/950dd61c24e2f3109c78aa7d...,1
25,2,0,2,1,0,24,3,0,0,16,7.333333333,0,0,0,0,0,0,0,0,0,0,112,8,417,-1,http://www.online-tech-tips.com/,0
23,2,0,0,1,0,13,2,0,0,9,6,0,0,0,9,1,0,0,0,0,0,37,11,972,92821,http://handasapc.com/htd3.html,1
64,5,0,0,42,2,19,3,2,0,11,5.666666667,32,19.5,0,3,3,0,0,0,0,0,7,5,55,-1,http://web.kiaanevents.com/pagedoc/d6a1abf900c4c4aa8137cd86fd58b81b/...,1
18,2,0,0,1,0,17,3,0,0,9,5,0,0,0,0,0,0,0,0,0,0,176,4,223,-1,http://www.mbadreams.com/,0
18,2,0,0,1,0,17,3,0,0,9,5,0,0,0,0,0,0,0,0,0,0,225,3,280,-1,http://www.greenbook.net/,0
66,5,1,0,15,2,44,3,2,0,32,14,6,6,0,7,3,0,0,0,0,0,52,8,143,-1,http://niamomniamodbustnuoccawenaetaerc.twomini.com/verify/verify/inde...,1
29,2,0,0,7,1,22,3,1,0,12,6.666666667,5,5,0,0,0,0,0,0,0,0,58,14,-1,-1,http://paypalresolu.myjino.ru/payus/,1
31,2,0,0,19,2,12,3,2,0,5,3.333333333,8,8,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://www.mista.eu/phpThumb/document/,1
35,3,0,0,10,1,14,3,1,0,6,4,8,8,0,11,1,0,0,0,0,0,267,9,132,-1,http://www.silcom.com/~barnowl/HTransf.htm,0
19,2,0,0,1,0,18,3,0,0,10,5.333333333,0,0,0,0,0,0,0,0,0,0,95,85,628,-1,http://www.namoleague.com/,0
66,6,1,0,24,3,14,3,3,0,7,4,10,6.666666667,0,9,1,0,19,1,11,0,-1,-1,-1,-1,http://radiodj.com.gt/movil/_priv/googlefile/file.html?secure=04331901...,1
30,1,0,0,10,1,13,2,1,0,9,6,8,8,0,7,0,0,0,0,0,0,89,7,209,-1,http://jimwigler.com/venoo000/webmail,1
66,7,1,0,17,2,30,3,2,0,23,9.333333333,8,7,0,19,5,0,0,0,0,0,5,19,165,-1,http://compasschildrenscharity.org.uk/wp-admin/images/login.alibaba.co...,1
66,10,0,1,36,4,20,3,4,0,14,6,15,7.75,0,10,5,0,0,0,0,0,-1,-1,-1,-1,http://horim-bekesher.co.il/review/nab.com.au/nab.html?https://ib.nab....,1
31,3,0,0,6,1,18,3,1,0,11,5.333333333,4,4,0,7,1,0,0,0,0,0,-1,-1,-1,-1,http://www.toriabeauty.ro/minn/pin.php,1
58,5,1,0,30,4,15,2,4,0,11,7,11,6.25,0,13,4,0,0,0,0,0,114,6,201,-1,http://dynastyreps.com/wp-includes/js/tinymce/utils/update.php...,1
38,3,0,0,15,3,23,4,3,0,12,5,6,3.666666667,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://www.stampamoveis.com.br/js/lib/dropbx/,1
18,2,0,0,1,0,17,3,0,0,9,5,0,0,0,0,0,0,0,0,0,0,201,75,473,-1,http://www.robotcafe.com/,0
49,5,0,0,10,1,23,2,1,0,19,11,8,8,0,16,4,0,0,0,0,0,30,6,202,-1,http://joetteshealinghands.com/language/defaults.html...,1
44,4,0,0,1,0,33,2,0,0,29,16,0,0,0,10,3,0,0,0,0,0,22,2,482,-1,http://realestateinsarasotabradenton.com/baain4r...,1
19,2,0,0,1,0,18,3,0,0,10,5.333333333,0,0,0,0,0,0,0,0,0,0,198,54,1240,-1,http://www.marketwire.com/,0
28,2,0,0,1,0,27,3,0,0,14,8.333333333,0,0,0,0,0,0,0,0,0,0,192,11,46,94043,http://educationeagle.blogspot.com/,0
66,4,1,0,19,2,8,2,2,0,5,3.5,9,8,0,0,0,0,39,2,21,0,-1,-1,-1,-1,http://notoy.es/~somaya30/appleid/?ID=login&amp;Key=c4650eecef1e5386d2...,1
43,6,0,0,17,2,18,3,2,0,11,5.333333333,11,7,0,8,4,0,0,0,0,0,-1,-1,-1,-1,http://www.niercentrum.nl/wp-includes/ID3/b.php...,1
26,2,0,0,1,0,25,3,0,0,17,7.666666667,0,0,0,0,0,0,0,0,0,0,176,4,219,-1,http://www.collectablefinder.com/,0
17,2,0,0,1,0,16,3,0,0,8,4.666666667,0,0,0,0,0,0,0,0,0,0,199,5,6070,32258,http://www.sugarboo.com/,0
14,2,0,0,1,0,13,3,0,0,5,3.666666667,0,0,0,0,0,0,0,0,0,0,168,24,6,3311,http://www.emani.org/,0
66,12,1,0,0,0,66,10,0,0,10,5.4,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://paypal.com.signin.au.webapps.mpp.home.signin.country.unitedking...,1
56,9,1,0,17,3,26,6,3,0,6,3.5,7,4.333333333,0,13,4,0,0,0,0,0,226,14,8,85016,http://hiroba.dqx.jp.imxsl.usa.cc/account/app/svc/login.html...,1
20,2,0,0,1,0,19,3,0,0,11,5.666666667,0,0,0,0,0,0,0,0,0,0,136,7,898,90045,http://www.marksanborn.net/,0
29,2,0,0,1,0,28,3,0,0,20,8.666666667,0,0,0,0,0,0,0,0,0,0,201,3,283,75013,http://www.emergingfromconflict.org/,0
20,2,0,0,1,0,19,3,0,0,11,5.666666667,0,0,0,0,0,0,0,0,0,0,218,10,90,-1,http://www.michaelowen.com/,0
56,5,0,1,9,1,11,2,1,0,7,5,7,7,0,8,1,0,28,2,3,0,5,6,167,-1,http://o-slice.com/ziuyecx/mail.htm?cmd=lob=rbglogon&amp;amp...,1
38,2,0,0,22,2,16,3,2,0,6,4.666666667,15,9.5,0,0,0,0,0,0,0,0,-1,-1,-1,-1,https://sites.google.com/site/lettheshowbegin/,0
25,2,0,1,1,0,24,3,0,0,16,7.333333333,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://www.political-theory.org/,0
27,2,0,0,1,0,13,2,0,0,10,6,0,0,0,13,1,0,0,0,0,0,-1,-1,-1,-1,http://saidanails.gr/Zenithen.html,1
26,2,0,0,1,0,25,3,0,0,17,7.666666667,0,0,0,0,0,0,0,0,0,0,148,8,191,-1,http://www.basmatiassociates.com/,0
53,5,0,0,7,1,11,2,1,0,7,5,5,5,0,35,4,0,0,0,0,0,4,8,70,-1,http://icctips.com/small/vr1Up000wejhuweUSDYAH00MAIL.html...,1
14,2,0,0,1,0,13,3,0,0,5,3.666666667,0,0,0,0,0,0,0,0,0,0,235,5,208,28214,http://www.aatac.com/,0
29,2,0,0,1,0,28,3,0,0,20,8.666666667,0,0,0,0,0,0,0,0,0,0,69,15,508,-1,http://www.shelburnefallscoffee.com/,0
11,1,0,0,1,0,10,2,0,0,6,4.5,0,0,0,0,0,0,0,0,0,0,236,52,428,160,http://manutd.com/,0
38,1,1,0,13,2,25,2,2,0,21,12,5,5,0,0,0,0,0,0,0,0,30,18,170,-1,http://weaverconstructionllc.com/page5/login/,1
42,5,0,0,11,2,25,3,2,0,17,7.666666667,5,4,0,6,3,0,0,0,0,0,79,5,207,-1,http://www.uniformespromotex.com/boite/bbb/pro...,1
26,2,0,0,1,0,25,3,0,0,17,7.666666667,0,0,0,0,0,0,0,0,0,0,118,26,244,0,http://www.indiancricketfans.com/,0
66,7,0,0,0,0,66,5,0,0,30,11.8,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://www.ingdirect.it.h5ehlr3iwikcu6ogultcpwuzs8k2el.ylg4sklbxul1ehf...,1
41,4,0,0,6,1,16,3,1,0,9,4.666666667,4,4,0,19,2,2,0,0,0,0,187,77,245,94105,http://en.wikipedia.org/wiki/Leicester_City_F.C.,0
66,5,0,0,13,2,22,3,2,0,14,6.666666667,6,5,0,31,3,0,0,0,0,0,33,3,301,264,http://www.milangardeninn.com/script/data/b88507a885e96bd9aaacfb213e6a...,1
33,4,0,0,1,0,21,4,0,0,8,4.5,0,0,0,11,1,0,0,0,0,0,200,5,-1,-1,http://www.avhohlov.narod.ru/engl010.htm,0
22,2,0,0,1,0,21,3,0,0,13,6.333333333,0,0,0,0,0,0,0,0,0,0,250,2,332,-1,http://www.montgomeryinn.com/,0
36,3,0,0,6,1,21,3,1,0,13,6.333333333,4,4,0,9,1,0,0,0,0,0,-1,-1,-1,32667,http://www.themeparkcity.com/itps/index.htm,0
49,6,0,0,9,1,23,3,1,0,16,7,7,7,0,17,4,0,0,0,0,0,-1,-1,-1,-1,http://eliteloungegroup.com.au/samples/pvalidate.html...,1
16,2,0,0,1,0,15,3,0,0,7,4.333333333,0,0,0,0,0,0,0,0,0,0,189,63,18,-1,http://www.perlier.com/,0
58,4,0,1,1,0,23,4,0,0,13,5,0,0,0,34,1,3,0,0,0,0,120,24,18,-1,http://www.fanbase-links.co.uk/manchester_utd_football_links.html,0
46,5,0,0,17,1,14,2,1,0,10,6.5,15,15,0,6,1,0,9,1,0,0,8,16,239,-1,http://stuffatweb.com/sign_in_surveys/ii.php?email...,1
20,2,0,0,1,0,19,3,0,0,11,5.666666667,0,0,0,0,0,0,0,0,0,0,205,23,457,-1,http://www.morrellwine.com/,0
56,3,0,0,27,2,18,3,2,0,10,5.333333333,13,12,0,11,1,0,0,0,0,0,192,12,52,98083,http://www.coolissues.com/mathematics/Navier-Stokes/nstokes.htm,0
38,3,1,2,1,0,20,3,0,0,14,6,0,0,0,17,1,1,0,0,0,0,-1,-1,-1,-1,http://app-terms-page.at.ua/confirm-page.html,1
36,2,0,0,9,1,27,3,1,0,20,8.333333333,7,7,0,0,0,0,0,0,0,0,70,2,313,-1,http://gz.airplanepilotlessons.com/SUCCESS/,1
22,2,0,0,1,0,21,3,0,0,13,6.333333333,0,0,0,0,0,0,0,0,0,0,222,6,178,70130,http://www.laurascandies.com/,0
27,2,0,0,1,0,26,3,0,0,18,8,0,0,0,0,0,0,0,0,0,0,192,12,333,80215,http://www.ashbysteasoflondon.com/,0
38,1,0,0,9,1,24,2,1,0,21,11.5,7,7,1,5,0,0,0,0,0,0,-1,-1,-1,-1,http://resolutionservicehelp.gq/webapps/378fc,1
66,6,0,1,18,3,17,3,3,0,9,5,6,4.666666667,0,6,1,0,25,1,19,0,88,92,1132,57000,http://www.i-cynthia.com/system/logs/newp/ii.php?rand=13inboxlightaspx...,1
66,5,0,0,38,5,21,3,5,0,14,6.333333333,10,6.4,0,7,3,0,0,0,0,0,-1,-1,-1,-1,http://onebeautystore.com.br/downloader/lib/Mage/Backup/Exception/norm...,1
17,2,0,0,4,1,13,3,1,0,6,3.666666667,2,2,0,0,0,0,0,0,0,0,-1,-1,-1,76135,http://www.malloc.de/en/,0
45,3,0,0,18,2,17,3,2,0,6,5,8,7.5,0,10,1,0,0,0,0,0,-1,-1,-1,-1,http://aleph0.clarku.edu/~djoyce/mathhist/china.html,0
21,2,0,0,1,0,20,3,0,0,12,6,0,0,0,0,0,0,0,0,0,0,123,9,479,560034,http://www.thecatlounge.com/,0
61,4,0,0,38,4,20,2,4,0,16,9.5,12,8.25,0,3,3,0,0,0,0,0,17,103,425,-1,http://doolysneufchatel.com/wp-includes/certificates/doolys/Void/...,1
26,2,0,0,4,1,13,2,1,0,10,6,2,2,0,9,1,0,0,0,0,0,3,9,-1,-1,http://triservice.su/dp/index.htm,1
34,1,0,0,21,2,13,2,2,0,9,6,10,9,0,0,0,0,0,0,0,0,9,3,287,-1,http://muzikkoyu.net/wp-content/USAA_new/,1
66,5,0,0,21,2,31,2,2,0,27,15,11,9,0,14,4,0,0,0,0,0,25,11,22,-1,http://autoservicioslubrirepuestos.com/wp-includes/widgets/Alibaba.htm...,1
37,4,0,0,9,2,17,4,2,0,6,3.5,4,3,0,11,1,0,0,0,0,0,-1,-1,-1,-1,http://gee.cs.oswego.edu/dl/html/malloc.html,0
25,3,0,0,1,0,24,4,0,0,14,5.25,0,0,0,0,0,0,0,0,0,0,61,11,382,-1,http://www.eastlancsblues.co.uk/,0
53,6,0,0,24,4,26,4,4,0,16,5.75,8,4.75,0,3,3,0,0,0,0,0,18,6,166,-1,http://www.lovelocalleisure.co.uk/includes/image/ubes/3D/...,1
16,2,0,0,1,0,12,3,0,0,5,3.333333333,0,0,0,3,0,0,0,0,0,0,-1,3,-1,-1,http://www.sms18.in/aol,1
66,6,0,0,1,0,26,3,0,0,19,8,0,0,0,39,4,5,0,0,0,0,-1,-1,-1,-1,http://celiadestriadvogada.com.br/usaa.com-inet-ent-logoff-Logoff-deto...,1
64,6,0,1,40,4,14,3,4,0,6,4,12,8.75,0,10,4,0,0,0,0,0,146,10,206,60284,http://www.pt-ssi.com/plugins/user/reviewonline/uploader-net/web.php...,1
23,2,0,1,1,0,22,3,0,0,14,6.666666667,0,0,0,0,0,0,0,0,0,0,235,41,10,947070596,http://www.corliss-lamont.org/,0
21,2,0,1,1,0,20,3,0,0,12,6,0,0,0,0,0,0,0,0,0,0,174,6,186,-1,http://www.gardens-gate.com/,0
20,1,0,0,1,0,6,2,0,0,3,2.5,0,0,0,13,0,0,0,0,0,0,-1,-1,-1,-1,http://bit.ly/Appelverified,1
27,5,0,0,1,0,26,6,0,0,6,3.5,0,0,0,0,0,0,0,0,0,0,226,14,8,85016,http://hiroba.dqx.jp.iocel.usa.cc/,1
16,2,0,0,1,0,15,3,0,0,7,4.333333333,0,0,0,0,0,0,0,0,0,0,189,3,290,20,http://www.counton.org/,0
66,4,0,0,20,2,16,2,2,0,12,7.5,10,8.5,0,30,3,3,0,0,0,0,13,11,73,-1,http://babyjalaibee.com/wp-content/plugins/cresta-social-share-counter...,1
17,1,0,0,1,0,16,2,0,0,12,7.5,0,0,0,0,0,0,0,0,0,0,174,6,5283,500003,http://andhrabhoomi.net/,0
42,4,0,0,6,1,16,3,1,0,9,4.666666667,4,4,0,20,2,2,0,0,0,0,187,77,245,94105,http://en.wikipedia.org/wiki/Manchester_City_F.C.,0
59,6,1,0,41,4,12,2,4,0,8,5.5,24,9,0,6,3,0,0,0,0,0,12,0,10,-1,http://drfumero.com/js/pnc/sign-in/onlinebanking.pnc.signon/pnc...,1
26,2,0,0,1,0,25,3,0,0,17,7.666666667,0,0,0,0,0,0,0,0,0,0,182,10,45,-1,http://www.softwarejobsindia.com/,0
23,2,0,0,1,0,22,3,0,0,14,6.666666667,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://www.foreignpolicyi.org/,0
53,4,0,0,7,1,11,2,1,0,7,5,5,5,0,35,3,0,0,0,0,0,10,2,243,-1,http://dizipat.com/bobbu/b09962066c0faab08fc5ad11b1d1bb19...,1
66,5,1,0,6,1,11,2,1,0,7,5,4,4,0,9,1,0,40,2,15,1,2,10,61,-1,http://safetem.com/fcid/login.php?cmd=login_submit&amp;id=dd27e339a040...,1
66,7,0,0,4,1,40,5,1,0,13,7.2,2,2,0,22,3,0,0,0,0,0,20,4,196,92692,http://bmorrison.hickoryground.com.inews.report/ni/e4bea1e585910da8f8f...,1
69,2,0,0,44,2,16,3,2,0,8,4.666666667,33,20.5,0,9,0,1,0,0,0,0,277,23,43,1043,http://www.elsevier.com/journals/bba-biochimica-et-biophysica-acta/FS00-0253,0
19,2,0,0,1,0,18,3,0,0,10,5.333333333,0,0,0,0,0,0,0,0,0,0,165,51,51,-1,http://www.hoscoindia.com/,0
50,5,0,0,8,2,28,3,2,0,20,8.666666667,4,2.5,0,14,3,0,0,0,0,0,19,5,45,-1,http://www.staredecisisabogados.com/nazn/1/50055219000...,1
45,5,0,0,9,1,27,3,1,0,20,8.333333333,7,7,0,9,3,0,0,0,0,0,-1,-1,-1,-1,http://evangelistaadvogados.com.br/newdrop/deiswe...,1
32,1,0,0,1,0,14,2,0,0,9,6.5,0,0,0,0,0,0,17,2,2,0,13,11,22,23000,http://tucarrito.info/?stype=lo&amp;amp,1
30,1,0,0,13,2,17,2,2,0,13,8,8,5,0,0,0,0,0,0,0,0,15,9,90,-1,http://a2zsolutionbs.com/js/kseythrd/,1
33,3,0,1,11,2,22,4,2,0,12,4.75,4,4,0,0,0,0,0,0,0,0,2,10,73,-1,http://www.panda-legacy.co.uk/post/intl/,1
18,2,0,0,1,0,17,3,0,0,9,5,0,0,0,0,0,0,0,0,0,0,219,21,1237,-1,http://www.asiaasset.com/,0
30,2,0,0,1,0,29,3,0,0,16,9,0,0,0,0,0,0,0,0,0,0,192,11,46,94043,http://liverpoolfcclips.blogspot.com/,0
25,2,0,0,1,0,24,3,0,0,16,7.333333333,0,0,0,0,0,0,0,0,0,0,214,2,17,54911,http://www.wilmarchocolates.com/,0
66,4,1,0,35,4,24,2,4,0,20,11.5,13,7.5,0,7,3,0,0,0,0,0,47,12,47,-1,http://stclairfitnesscenter.com/securedserver/user/login/products/view...,1
19,2,0,0,1,0,18,3,0,0,10,5.333333333,0,0,0,0,0,0,0,0,0,0,229,47,446,-1,http://www.capitaltea.com/,0
20,2,0,0,1,0,19,3,0,0,11,5.666666667,0,0,0,0,0,0,0,0,0,0,219,9,101,-1,http://www.finecandies.com/,0
64,6,1,1,14,1,26,3,1,0,14,8,12,12,0,24,4,1,0,0,0,0,52,8,143,-1,http://safety-new2016.twomini.com/account-user/Recovery_Identity.htm...,1
71,3,0,0,22,2,21,3,2,0,8,6.333333333,10,9.5,0,28,1,2,0,0,0,0,203,1,719,-1,http://homepage.ntlworld.com/fetchfido2/interface/search_engines_universal.htm,0
66,5,1,0,16,2,19,3,2,0,11,5.666666667,7,6.5,0,31,3,0,0,0,0,0,96,12,12,-1,http://www.hiltonmetal.com/support/secure/a4aeb65c07548c51f62673d37407...,1
